Name,RO5_violations,Smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,NumRadicalElectrons,NumValenceElectrons,FP1,FP2,FP3,HeavyAtomMolWt,pIC50
CHEMBL4290197,0,COc1cc2c3c(c1OC)-c1ccccc1[C@@H](O)[C@]3(C)NCC2,active,311.381,2.7787,2,4,0,120,1.217391304,2,2.739130435,290.213,7.698970004
CHEMBL4279962,0,COc1cc2c3c(c1OC)-c1ccccc1[C@H](O)[C@H]3NCC2,intermediate,297.354,2.6046,2,4,0,114,1.181818182,2,2.772727273,278.202,5.795880017
CHEMBL4280606,0,COc1ccc(CCNC[C@H](O)c2ccccc2)cc1OC,intermediate,301.386,2.5695,2,4,0,118,1,1.727272727,2.409090909,278.202,5.075720714
CHEMBL282618,2,NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,intermediate,678.87,7.3537,2,7,0,264,0.58,1.16,1.8,628.47,5.522878745
CHEMBL1160723,0,CC(C)NC[C@H](O)c1ccc(O)c(O)c1,active,211.261,1.1292,4,4,0,84,1.2,1.866666667,2.4,194.125,10.30103
CHEMBL228417,0,COc1ccc(C[C@H](C)NC[C@@H](O)c2cc(O)cc(O)c2)cc1,active,317.385,2.3606,4,5,0,124,1.043478261,1.652173913,2.217391304,294.201,6.472112434
CHEMBL1946762,0,O=c1[nH]c2c(O)ccc(CCNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,intermediate,465.594,4.1414,4,5,0,172,0.818181818,1.515151515,2.333333333,437.37,5.899998417
CHEMBL1946763,0,O=c1[nH]c2c(O)ccc(CCNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,active,448.592,3.3973,4,6,0,166,0.875,1.65625,2.46875,420.368,7
CHEMBL1947150,2,O=c1[nH]c2c(O)ccc(CCNCCc3ccc(-c4cccc(CN5Cc6ccccc6C5)c4)cc3)c2s1,active,521.686,5.8528,3,5,0,192,0.815789474,1.578947368,2.368421053,490.438,7.799970733
CHEMBL1947152,2,O=c1[nH]c2c(O)ccc(CCNCCc3cccc(-c4cccc(CNCc5ccccc5)c4)c3)c2s1,active,509.675,5.6268,4,5,0,188,0.702702703,1.378378378,2.189189189,478.427,7.500038134
CHEMBL1672973,2,Cc1cc(-c2ccccc2[C@@H](C)OC[C@H](O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O,intermediate,514.037,6.20212,3,4,0,192,1.138888889,1.861111111,2.527777778,480.773,5.769551079
CHEMBL1946768,2,O=c1[nH]c2c(O)ccc(CCNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,active,516.494,5.3091,4,5,0,178,0.852941176,1.558823529,2.382352941,489.278,9.199970641
CHEMBL1940808,1,OCc1cc(C(O)CNCC2CCCC(CNCC(O)c3ccc(O)c(CO)c3)C2)ccc1O,inactive,474.598,1.835,8,8,0,188,0.735294118,1.176470588,1.588235294,436.294,5
CHEMBL787,2,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,intermediate,586.197,8.948,2,4,0,212,1.048780488,1.829268293,2.585365854,549.909,5.457423524
CHEMBL4578042,0,CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,active,407.555,1.7795,4,5,0,164,1.068965517,1.724137931,2.379310345,370.259,7.189969214
CHEMBL679,0,CNC[C@H](O)c1ccc(O)c(O)c1,active,183.207,0.3506,4,4,0,72,1.307692308,2,2.538461538,170.103,6.54668166
CHEMBL4459696,0,COC(=O)CSCCCc1ccccc1OCC(O)CNC(C)C,active,355.5,2.2631,2,6,0,136,1.333333333,2.083333333,2.791666667,326.268,7.142667504
CHEMBL1257915,0,OC(CNC1CCN(c2ncnc3scc(-c4ccc(F)cc4)c23)CC1)COc1ccccc1,active,478.593,4.4957,2,7,0,176,1.088235294,1.852941176,2.617647059,451.377,6.910094889
CHEMBL1258026,0,Oc1ccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5cccs5)c34)CC2)cc1,active,482.631,4.1237,3,9,0,172,1.121212121,1.939393939,2.696969697,456.423,6.485452247
CHEMBL1258373,0,Cc1csc2ncnc(N3CCC(NCC(O)COc4ccc(O)cc4)CC3)c12,intermediate,414.531,2.70362,3,8,0,154,1.24137931,2,2.75862069,388.323,5.259637311
CHEMBL252273,0,Cc1cc2[nH]c(C(=O)NCCC(=O)O)c(CCc3ccccc3)c2cc1C(=O)O,inactive,394.427,3.16422,4,3,0,150,1.034482759,1.75862069,2.413793103,372.251,3.086186148
CHEMBL3311308,0,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,inactive,305.399,3.42126,1,3,0,112,0.952380952,1.476190476,1.952380952,286.247,4.499999953
CHEMBL4591417,1,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,inactive,446.555,5.32022,2,7,0,162,1,1.78125,2.5625,423.371,4
CHEMBL180672,0,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,active,408.929,4.71548,2,4,0,150,1.103448276,1.862068966,2.620689655,383.729,8.366531544
CHEMBL4458797,0,CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCN,active,471.664,1.1982,4,8,0,184,1.15625,1.90625,2.65625,430.336,7.721246399
CHEMBL229476,0,C[C@@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,active,303.358,2.0576,5,5,0,118,0.909090909,1.5,2.090909091,282.19,8.215382707
CHEMBL1940809,1,OCc1cc(C(O)CNCc2ccc(CNCC(O)c3ccc(O)c(CO)c3)cc2)ccc1O,inactive,468.55,1.7288,8,8,0,182,0.588235294,0.970588235,1.323529412,436.294,4.300000029
CHEMBL4593049,0,COc1ccccc1CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C,active,457.615,3.2975,4,5,0,182,0.909090909,1.454545455,2.03030303,418.303,7.860120914
CHEMBL4532142,1,COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,active,513.679,3.0109,4,6,0,204,0.837837838,1.351351351,1.891891892,470.335,8.410050399
CHEMBL503468,2,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,inactive,770.969,10.4415,4,4,0,296,0.543859649,0.929824561,1.333333333,718.553,5
CHEMBL1204009,0,CCOC(=O)CCc1ccc(OC[C@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c(C#N)c1.Cl,active,511.062,4.97958,2,6,0,192,1.083333333,1.805555556,2.527777778,475.782,7.853871964
CHEMBL1258024,0,COc1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1,active,490.629,4.3652,2,8,0,182,1.085714286,1.885714286,2.685714286,460.389,6.602059991
CHEMBL388570,0,C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,active,303.358,2.0576,5,5,0,118,0.909090909,1.5,2.090909091,282.19,9.853871964
CHEMBL1800936,0,CC[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,active,317.385,2.4477,5,5,0,124,0.913043478,1.52173913,2.086956522,294.201,8.841637508
CHEMBL4587648,0,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCN,active,426.554,0.7695,3,8,0,172,0.933333333,1.533333333,2.166666667,388.25,7
CHEMBL570593,0,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N,active,446.547,4.07928,3,5,0,172,1.090909091,1.818181818,2.545454545,416.307,7.522878745
CHEMBL1946767,0,COc1ccccc1CCNCc1ccc(CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,active,477.63,4.0109,4,6,0,178,0.852941176,1.558823529,2.382352941,446.382,6.699991797
CHEMBL1947151,2,C[C@@H](NCc1ccccc1-c1ccc(CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,active,523.702,6.1878,4,5,0,194,0.842105263,1.578947368,2.394736842,490.438,9.100015437
CHEMBL1257913,0,Oc1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1,active,476.602,4.0622,3,8,0,176,1.088235294,1.911764706,2.705882353,448.378,7
CHEMBL1258371,0,OCc1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1,active,490.629,3.8489,3,8,0,182,1.085714286,1.914285714,2.714285714,460.389,6.610833916
CHEMBL486278,0,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,active,385.464,2.2154,4,5,0,150,1.142857143,1.892857143,2.607142857,358.248,8.886056648
CHEMBL504479,0,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,active,354.45,2.91748,2,5,0,138,1.153846154,1.846153846,2.5,328.242,7.677780705
CHEMBL523475,0,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,active,388.895,3.57088,2,5,0,144,1.222222222,1.925925926,2.555555556,363.695,7.638272164
CHEMBL1806874,1,CCCN1CCc2cccc3c2[C@H]1Cc1cccc(OC(=O)CCCCC2CCSS2)c1-3,inactive,467.7,6.8384,0,5,0,170,1.15625,2.03125,2.875,434.436,5
CHEMBL1084706,1,O=C1c2cccc3cc(O)cc(c23)C(=O)N1CC1CCN(CC(O)COc2cccc3[nH]c4ccccc4c23)CC1,active,549.627,4.9278,3,6,0,208,0.87804878,1.634146341,2.487804878,518.379,6.920818754
CHEMBL2218907,0,CC(C)NC1CCn2c(=O)[nH]c3cccc(c32)C1O,intermediate,261.325,1.1333,3,4,0,102,1.473684211,2.263157895,3,242.173,5.958607315
CHEMBL487508,0,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc(Cl)c2Cl)cc1,active,398.33,4.3526,2,4,0,142,1.115384615,1.807692308,2.461538462,373.13,9
CHEMBL1940683,1,OCc1cc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(CO)c2)ccc1O,intermediate,448.56,1.589,8,8,0,178,0.625,1.03125,1.40625,412.272,5.100000128
CHEMBL1940684,1,CC(C)(CNCC(O)c1ccc(O)c(CO)c1)CNCC(O)c1ccc(O)c(CO)c1,inactive,434.533,1.0548,8,8,0,172,0.741935484,1.129032258,1.483870968,400.261,3.600000005
CHEMBL1940811,1,OCc1cc(C(O)CNCCc2ccc(CCNCC(O)c3ccc(O)c(CO)c3)cc2)ccc1O,inactive,496.604,1.8138,8,8,0,194,0.583333333,0.972222222,1.333333333,460.316,4
CHEMBL1940813,1,OCc1cc(C(O)CNCc2ccc(NCC(O)c3ccc(O)c(CO)c3)cc2)ccc1O,intermediate,454.523,2.0511,8,8,0,176,0.666666667,1.181818182,1.696969697,424.283,5.700000504
CHEMBL1946769,1,O=c1[nH]c2c(O)ccc(CCNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1,active,487.669,5.0496,3,5,0,182,0.942857143,1.714285714,2.542857143,454.405,7.500038134
CHEMBL4564495,0,CC(C)NC[C@H](O)COc1ccccc1CCCNC(=O)NCCCc1ccccc1,active,427.589,3.2889,4,4,0,170,0.935483871,1.580645161,2.290322581,390.293,7.849857838
CHEMBL4468271,0,CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C,active,351.491,2.0661,4,4,0,142,1.2,1.92,2.64,318.227,7.070019409
CHEMBL4515576,0,CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1,active,483.653,3.0023,4,5,0,192,0.857142857,1.457142857,2.114285714,442.325,8.230032199
CHEMBL1086077,0,O=C(c1ccc(F)cc1)C1CCN(CC(O)COc2cccc3[nH]c4ccccc4c23)CC1,active,446.522,4.7948,2,4,0,170,1.03030303,1.757575758,2.545454545,419.306,7.494850022
CHEMBL389390,0,C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,active,303.358,2.0576,5,5,0,118,0.909090909,1.5,2.090909091,282.19,6.734710374
CHEMBL572163,0,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,active,421.537,4.2076,3,4,0,164,1,1.677419355,2.387096774,390.289,7.522878745
CHEMBL281200,2,NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2ccccc2)C[C@@H]1OCc1ccccc1,intermediate,572.746,6.1584,2,6,0,224,0.738095238,1.428571429,2.166666667,528.394,5.522878745
CHEMBL1257916,0,Oc1ccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccc(F)cc5)c34)CC2)cc1,intermediate,494.592,4.2013,3,8,0,182,1.085714286,1.828571429,2.571428571,467.376,5.522878745
CHEMBL491251,0,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2Cl)cc1,active,398.33,4.3526,2,4,0,142,1.115384615,1.807692308,2.461538462,373.13,7.677780705
CHEMBL487507,0,COc1ccc(CC(C)(C)NC[C@@H](O)COc2cccc(Cl)c2Cl)cc1,active,398.33,4.3526,2,4,0,142,1.115384615,1.807692308,2.461538462,373.13,6.522878745
CHEMBL4279531,0,COc1cc2c3c(c1OC)-c1ccccc1[C@@H](O)[C@H]3NCC2,active,297.354,2.6046,2,4,0,114,1.181818182,2,2.772727273,278.202,6.677780705
CHEMBL1258257,0,OC(CNC1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1)COc1ccccc1F,active,478.593,4.4957,2,7,0,176,1.088235294,1.852941176,2.647058824,451.377,6.657577319
CHEMBL252077,0,Cc1cc2[nH]c(C(O)CCCC(=O)O)c(CCc3ccccc3)c2cc1C(=O)O,inactive,395.455,4.24802,4,3,0,152,1.068965517,1.793103448,2.448275862,370.255,3.109578981
CHEMBL403297,0,Cc1cc2c(CO)c(CCCCC(=O)O)n(CCc3ccccc3)c2cc1C(=O)O,inactive,409.482,4.18032,3,4,0,158,1,1.733333333,2.366666667,382.266,4.823908741
CHEMBL462313,0,CC(C)N[C@@H]1CCn2c(=O)[nH]c3cccc(c32)[C@H]1O,active,261.325,1.1333,3,4,0,102,1.473684211,2.263157895,3,242.173,6.207608311
CHEMBL1258824,1,NC(=O)Nc1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1,intermediate,518.643,3.8472,4,8,0,192,1.162162162,1.972972973,2.756756757,488.403,5.89279003
CHEMBL1800962,0,C[C@@H](Cc1ccc2ccccc2c1)NC[C@H](O)c1cc(O)cc(O)c1,active,337.419,3.5052,4,4,0,130,0.88,1.56,2.28,314.235,7.139063379
CHEMBL228996,0,COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1,active,317.385,2.3606,4,5,0,124,1.043478261,1.652173913,2.217391304,294.201,8.696803943
CHEMBL1800961,0,C[C@H](Cc1ccc2ccccc2c1)NC[C@H](O)c1cc(O)cc(O)c1,active,337.419,3.5052,4,4,0,130,0.88,1.56,2.28,314.235,8.718966633
CHEMBL1800963,0,COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c2ccccc12,active,367.445,3.5138,4,5,0,142,0.962962963,1.62962963,2.296296296,342.245,8.400116928
CHEMBL1800934,0,COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c2ccccc12,active,367.445,3.5138,4,5,0,142,0.962962963,1.62962963,2.296296296,342.245,8.359518563
CHEMBL4634403,0,CC(=O)Nc1ccc(/N=N/c2cccc(OC[C@@H](O)CNC(C)C)c2)cc1,active,370.453,3.7981,3,6,0,144,1.111111111,1.814814815,2.481481481,344.245,6.2263013
CHEMBL4649599,0,CC(=O)Nc1ccc(/N=N/c2ccc(OC[C@@H](O)CNC(C)C)cc2)cc1,intermediate,370.453,3.7981,3,6,0,144,1.037037037,1.592592593,2.111111111,344.245,5.698970004
CHEMBL4285155,0,COc1cc2c(cc1OC)[C@H]([C@H](O)c1ccccc1)NCC2,inactive,299.37,2.6242,2,4,0,116,1.090909091,1.772727273,2.454545455,278.202,5
CHEMBL1946764,1,O=c1[nH]c2c(O)ccc(CCNCCc3ccc(CN4CC[C@@H](Oc5ccc(Cl)cc5)C4)cc3)c2s1,active,524.086,4.9767,3,6,0,188,1.027777778,1.777777778,2.583333333,493.846,6.900008766
CHEMBL1947153,1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1,active,503.668,4.5405,4,6,0,188,1.027777778,1.805555556,2.611111111,470.404,8.400007822
CHEMBL403296,1,CCCCC(O)c1[nH]c2cc(C)c(C(=O)O)cc2c1CCc1ccccc1,inactive,365.473,5.18332,3,2,0,142,1.148148148,1.888888889,2.555555556,338.257,2.812479279
CHEMBL250740,1,CCCCCc1c(CO)c2cc(C)c(C(=O)O)cc2n1CCc1ccccc1,inactive,379.5,5.11562,2,3,0,148,1.071428571,1.821428571,2.464285714,350.268,3.552841969
CHEMBL1947155,2,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,active,539.701,5.6787,5,6,0,200,0.923076923,1.666666667,2.461538462,506.437,8.7000571
CHEMBL1947154,2,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(-c4cccc(CN5Cc6ccccc6C5)c4)cc3)c2s1,active,537.685,5.3437,4,6,0,198,0.897435897,1.666666667,2.435897436,506.437,7.199970641
CHEMBL1258023,0,COc1ccccc1OCC(O)CNC1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1,active,490.629,4.3652,2,8,0,182,1.057142857,1.8,2.571428571,460.389,6.688246139
CHEMBL1257555,1,OCc1cc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)ccc1O,intermediate,506.628,3.5545,4,9,0,188,1.111111111,1.916666667,2.694444444,476.388,5.647817482
CHEMBL1258486,0,OC(CNC1CCN(c2ncnc3sccc23)CC1)COc1ccccc1,active,384.505,2.6896,2,7,0,142,1.185185185,2,2.814814815,360.313,6.064492734
CHEMBL841,1,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,intermediate,477.048,5.088,1,3,0,178,0.911764706,1.411764706,1.882352941,443.784,5.522155524
CHEMBL707,0,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,intermediate,451.483,1.7178,1,9,0,172,1.03030303,1.727272727,2.454545455,426.283,5.560983272
CHEMBL4210507,0,NCc1ccc(-c2ncccn2)cc1,inactive,185.23,1.6023,1,3,0,70,1,1.642857143,2.214285714,174.142,5
CHEMBL4440189,3,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCNC(=O)C1C(C(=O)O)C(C(=O)O)C1C(=O)O,active,640.683,-0.3408,6,11,0,252,0.755555556,1.244444444,1.777777778,596.331,6
CHEMBL1940682,1,OCc1cc(C(O)CNCCCCNCC(O)c2ccc(O)c(CO)c2)ccc1O,inactive,420.506,0.8088,8,8,0,166,0.666666667,1.066666667,1.433333333,388.25,5
CHEMBL1940814,0,OC(CNCCc1ccc(NCC(O)c2ccccc2)cc1)c1ccccc1,active,376.5,3.6978,4,4,0,146,0.642857143,1.178571429,1.75,348.276,6.599997654
CHEMBL229614,0,C[C@@H](Cc1cccc2ccccc12)NC[C@H](O)c1cc(O)cc(O)c1,active,337.419,3.5052,4,4,0,130,0.92,1.6,2.36,314.235,8.924453039
CHEMBL1800960,0,CC[C@@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,active,317.385,2.4477,5,5,0,124,0.913043478,1.52173913,2.086956522,294.201,7.747632486
CHEMBL4277196,0,COc1cc2c(cc1OC)[C@H]([C@H](O)c1ccccc1Cl)NCC2,inactive,333.815,3.2776,2,4,0,122,1.173913043,1.869565217,2.565217391,313.655,5
CHEMBL3286557,0,CNc1nc(C(F)(F)c2ccccc2)nc2c1CCNCC2,intermediate,304.344,2.3466,2,4,0,116,1.090909091,1.818181818,2.545454545,286.2,5.853871964
CHEMBL4633760,0,CC(=O)Nc1ccc(/N=N/c2ccccc2OC[C@@H](O)CNC(C)C)cc1,active,370.453,3.7981,3,6,0,144,1.111111111,1.814814815,2.481481481,344.245,8.764471553
CHEMBL1946766,2,CCN(Cc1ccncc1)Cc1cccc(-c2ccc(CCNCCc3ccc(O)c4[nH]c(=O)sc34)cc2)c1,active,538.717,5.7541,3,6,0,200,0.871794872,1.641025641,2.435897436,504.445,6.099999035
CHEMBL4466532,1,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCNC(=O)OC(C)(C)C,active,526.671,2.3355,3,9,0,212,0.945945946,1.513513514,2.108108108,480.303,8.161150909
CHEMBL198059,0,Cc1ccc(OC[C@H](O)[C@H](C)NC(C)C)c2c1CCC2,active,277.408,2.60992,2,3,0,112,1.2,1.9,2.6,250.192,9.13076828
CHEMBL4465173,0,Clc1ccc(CNCc2ccc(-c3ncccn3)cc2)cc1Cl,active,344.245,4.7402,1,3,0,116,0.782608696,1.434782609,2.130434783,329.125,9
CHEMBL388177,0,C[C@H](Cc1cccc2ccccc12)NC[C@@H](O)c1cc(O)cc(O)c1,active,337.419,3.5052,4,4,0,130,0.92,1.6,2.36,314.235,7.829738285
CHEMBL4475573,1,CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)CS(=O)(=O)O,active,593.765,0.2435,5,10,0,224,1,1.641025641,2.282051282,550.421,7.065501549
CHEMBL4542960,1,CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)OC(C)(C)C,active,571.781,2.7642,4,9,0,224,1,1.666666667,2.333333333,522.389,7.657577319
CHEMBL4545079,1,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCNC(=O)CS(=O)(=O)O,active,548.655,-0.1852,4,10,0,212,0.945945946,1.513513514,2.108108108,508.335,7.078833949
